path,text,label
./data/images/b625ffa8jw1eu65w1hwq4j20gy0qodiv.jpg,110已证实不是假的！大家注意：家里有孩子的 大人都看好了，河南省来了1000多外地人 专偷小孩抢小孩的 郑州已丢20多个，已解剖7个拿走器官！安阳也开始了，凡是街上转悠，跟到家门口楼下就走了，面包车收粮食的车收旧家电的人带黑口罩穿黑裤子，有问路的千万别停下不要理会，收到的都传下，这是事实！,1
./data/images/3ee85c1bjw1dwsuvse3ezj.jpg,真开打了，求证！,1
./data/images/735a3772jw1e2wms9139rj.jpg,【华阴市副市长的车对西安警花下毒手！】&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;华阴市副市长的车对西安警花下毒手！&nbsp;&nbsp;【西安警花张昂，拦截高官车，竟然遭碾断手】张昂，前日截查一辆名牌越野车时，司机突然开车，并将其拖行20米，期间女警的... O网页链接,1
./data/images/48f175b8jw1e6nvv5mv20j20co0hsta8.jpg,！帮忙转发！ 求扩散！虽然知道渺茫，但希望有帮助！同时更多在于警戒 2013年7月15日沈阳，朋友同事的女儿在大润发超市附近被人拐走了，小女孩三岁多，能准确说出她爸爸的手机号码，这是我们同事女儿的照片，从监控上看是被一个四十多岁男人抱走了，现大人都急疯了，有知情者请告之，万分感谢！(转发),1
./data/images/89671b19jw1dysdzhua11j.jpg,王平建建议禁止农村孩子读大学???怎么会有人这么说？？你怎么看？？,1
./data/images/005BLhZOjw1erxsysoxffj30hp0bpt9s.jpg,妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转！！！ 2济宁·市委宿舍,1
./data/images/5355c1c6jw1euh5v8lx8jj20cn0f73zj.jpg,河南一家肯德基出售长了蛆的炸鸡腿，引起顾客不满，随后引发矛盾，最后河南市民，愤怒的将该店砸毁。德基相关负责人称损失超过100万，总部将对闹事人员进行起诉赔偿。此事件曝光后，我们强烈谴责黑心肉鸡作坊。同时警示中国人远离洋垃圾，并不是所有的外国品牌都是好东西。,1
./data/images/5355c1c6jw1euh5v8xvbzj20bk08kmxs.jpg,河南一家肯德基出售长了蛆的炸鸡腿，引起顾客不满，随后引发矛盾，最后河南市民，愤怒的将该店砸毁。德基相关负责人称损失超过100万，总部将对闹事人员进行起诉赔偿。此事件曝光后，我们强烈谴责黑心肉鸡作坊。同时警示中国人远离洋垃圾，并不是所有的外国品牌都是好东西。,1
./data/images/5355c1c6jw1euh5v93vhyj20bl0bqmy5.jpg,河南一家肯德基出售长了蛆的炸鸡腿，引起顾客不满，随后引发矛盾，最后河南市民，愤怒的将该店砸毁。德基相关负责人称损失超过100万，总部将对闹事人员进行起诉赔偿。此事件曝光后，我们强烈谴责黑心肉鸡作坊。同时警示中国人远离洋垃圾，并不是所有的外国品牌都是好东西。,1
./data/images/5355c1c6jw1euh5v9cgb4j20cl09smyf.jpg,河南一家肯德基出售长了蛆的炸鸡腿，引起顾客不满，随后引发矛盾，最后河南市民，愤怒的将该店砸毁。德基相关负责人称损失超过100万，总部将对闹事人员进行起诉赔偿。此事件曝光后，我们强烈谴责黑心肉鸡作坊。同时警示中国人远离洋垃圾，并不是所有的外国品牌都是好东西。,1
./data/images/7b498fb7jw1dwnsdizfnlj.jpg,大家快快转载，让小日本票房为0,1
./data/images/63d1db5ajw1e3x4c9949bj20hs0iwq5p.jpg,四川大熊猫见到救援人员紧紧抱着[流泪],1
./data/images/46110911jw1e4nnqn6wbuj20c80e8ab1.jpg,【悬挂大陆国旗，台湾渔船遭炮轰】菲律宾军队中校帕奎奥发表强硬讲话，暗示菲海军正是看到台湾渔船悬挂大陆国旗，误以为是大陆渔船才开枪射击。他告诫周边渔船，务必悬挂自己隶属区域旗帜才是最安全举措。而幸存台湾渔民则称：一直收听大陆广播，以为大陆国际地位强悍，悬挂大陆国旗才更加安全。,1
./data/images/653e5ee4jw1ee8oa6imzuj20f00qoaaw.jpg,奇迹果然出现：南通讯社3月8日19时32分快讯马来西亚航空公司飞往北京的MH370航班在失联17个小时后，在北纬065515东经1033443海域被正在执行搜救任务的菲律宾海事船发现。 　　飞机被发现时机身破损较严重，但未解体。机舱大部位于水面以下，仅机尾部露出水面，但少部分乘客和机组人员聚集在机尾部机舱,1
./data/images/736f0c7ejw1ev0vm7wn11j20hs0a03zp.jpg,@Bbox小贤:这次天津爆炸事件，截止当天下午，普通群众死亡482人，重症监护室52人没有脱离生命危险，消防大队死亡11人，中队死亡400多，两次爆炸全部阵亡，总计死亡人数1300多人，爆炸面积约方圆一公里，最近的一个居民小区全部被灭，无一生还！而官方说只死亡12名消防官兵！,1
./data/images/56737f8fjw1e2mrrtrl8ij.jpg,记住啊，轮奸要第一个上！&nbsp;&nbsp;&nbsp;李双江之子李天一涉嫌强奸罪被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因是第一个与被害女子发生关系，所以不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。,1
./data/images/adca4b47tw1e2pbgtl9yjj.jpg,今年3.15又有17种“问题食品”曝光：1兰州拉面，2砂锅粥‘加料’致癌，3来伊份，4立顿茶，5太子了奶粉，6星巴克冰乐，7东北饺子参老鼠肉，8蛋黄派和榴莲酥，9蒙牛，10统一奶茶，11蛇果上蜡，12可乐，13费列巧克力有‘活蛀虫’，14烧烤，15人造鸡蛋，16绝育黄瓜，17果粒橙！这是在服毒吗？,1
./data/images/0067nydPjw1eu3ggi4e36j30dc0nqjry.jpg,紧急通知：家里有孩子的 大人都看好了，江西进贤县，进贤昨天烟草公司旁抢了两个小孩，温圳镇来了200多外地人 专偷小孩抢小孩的 山里何村已丢1个，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会，收到的都传下这是事实,1
./data/images/005DbgtFjw1ervslpepu7j30b40b40t3.jpg,紧急通知！！！各位妈咪注意 妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！ O网页链接,1
./data/images/00639SK7jw1equuvv70fnj30dc0nqwf0.jpg,妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，刚看了新闻：旺仔牛奶。、可口可乐、爽歪歪。娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回[不开心]望家长朋友们注意了 O网页链接,1
./data/images/730c081egw1e318495wlyj.jpg,这是一位94岁的老奶奶，老伴死了，两个儿子在外打工，每天捡垃圾捡到凌晨两点，不足五点又要去捡，每天只赚5、6块，生病了也不去医院。每转一次腾讯公益就会给她一毛钱，不勉强，有良心的人自然会转。帮帮这位可怜的老人吧，若觉得脏了你的微博可以不转！,1
./data/images/005QhSMXjw1etecd8m3r3j30f00qoq5x.jpg,家里有孩子的 大人都看好了，周集范桥来了100多外地人 专偷小孩抢小孩的 倪庙已丢俩个，，人带黑口罩，穿黑裤子，有问路的千万别停下，&nbsp;&nbsp;最近我们这边被这些传言闹的人心惶惶，小朋友们都不敢出门了，还有的说直接上家里去抢的，太吓人了，求证，，这到底是真的吗？？@平安商丘 @央视新闻,1
./data/images/9151c5f2jw1ebdes5unv2j20as0dwgmm.jpg,️️️太好了，卖狗肉违法了， 国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331 ．大家扩散出去啊！爱狗狗爱动物！养狗的爱狗的请果断转发，请爱护关心帮助伴侣动物！,1
./data/images/6ac60567jw1evpc20bw1yj20b40b4q3h.jpg,安倍晋三正式辞职—在线播放—优酷网，视频高清在线观看O网页链接,1
./data/images/0066himHjw1ev2f40ygirj30f00qotak.jpg,#天津塘沽大爆炸#这是我们一个老师和她朋友的微信聊天记录&nbsp;&nbsp;我没必要骗人真的&nbsp;&nbsp;感觉可怕&nbsp;&nbsp;现实版匹诺曹&nbsp;&nbsp;别人这样说我还不信&nbsp;&nbsp;结果真是这样。,1
./data/images/9b2b4fa5jw1ev1e2gvxkhj20fd07jaai.jpg,#塘沽爆炸真相#简直醉人[呵呵]干什么去的[呵呵],1
./data/images/9b2b4fa5jw1ev1e2nklztj20ci0m8gmb.jpg,#塘沽爆炸真相#简直醉人[呵呵]干什么去的[呵呵],1
./data/images/9b2b4fa5jw1ev1e2qt1lnj20f00qo0tz.jpg,#塘沽爆炸真相#简直醉人[呵呵]干什么去的[呵呵],1
./data/images/9b2b4fa5jw1ev1e2twahoj20f00qomy9.jpg,#塘沽爆炸真相#简直醉人[呵呵]干什么去的[呵呵],1
./data/images/9b2b4fa5jw1ev1e2x1d89j20f00qogml.jpg,#塘沽爆炸真相#简直醉人[呵呵]干什么去的[呵呵],1
./data/images/9b2b4fa5jw1ev1e31u4l0j20f00qoaas.jpg,#塘沽爆炸真相#简直醉人[呵呵]干什么去的[呵呵],1
./data/images/9b2b4fa5jw1ev1e389do1j20f00qo769.jpg,#塘沽爆炸真相#简直醉人[呵呵]干什么去的[呵呵],1
./data/images/69d3aa3djw1eot747qr4vj20f10qot9j.jpg,#寻人启事#13759695559 帮忙扩散，今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人 张静杰13759695559,1
./data/images/7aef87bbjw1e3yaigyuknj20hj0oo42l.jpg,【这个可以有！】请大家5月13号一定别进影院，大家一起为《贞子》票房为零，做努力！ 中国人拍的《金陵十三钗》在日本小鬼子票房为零。小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，爱国的就转发吧!,1
./data/images/6f08d871jw1dz4k84wjenj.jpg,我校需要小孩的衣服，新旧不限 ，四川藏族地区，也是世界海拔最高的地区，需要四到十岁孩子的旧衣服和鞋子，洗干净就可以。因为小朋友衣服少，捐的人少，所以这个岁数的孩子缺衣服。 地址：甘孜藏族自治州石渠县西区长沙贡马乡小学， 邮编：627350 校长：达洼18923491809， （祈请给孩子们温暖的冬天）,1
./data/images/88ad5c7djw1e1l6asft1xj.jpg,#优点听说#轰动全国的安徽籍民工秦某在上海市长宁区散落17600元遭哄抢，今查实，警方在秦某取款银行处查实，秦某仅取款7600元，而非秦某谎称的17600元，而截至今日秦某的7600元已全返还，所以剩下的一万元永不可能出现了。秦某的演技，使得上海声誉受损，另市民仅去电视台为其捐款就达三万余元。转,1
./data/images/005AQKDZgw1epes4fjeahj30f00hl40x.jpg,【中国需要这样的医生】比起那些没钱就给停药的&quot;救死扶伤&quot;医院，比起那些不给红包就刁难患者的&quot;天使&quot;，她是真正&quot;救死扶伤&quot;的最美医生！然而，最美医生却在经受着法律带来的委屈，李芊医生路遇孕妇助其生产，但事后却以“非法行医”被告上法庭，难道在医院之外医生就不是医生了？O网页链接,1
./data/images/7e209eb2jw1e2njolzavpj.jpg,北京时间3月12日消息，在83版《西游记》中扮演孙悟空的演员六小龄童（章金莱），3月12日早上八点半病逝于浙江绍兴慈济医院，享年53岁。祝愿真正的美猴王，猴哥·一路走好！&nbsp;&nbsp;[流泪][流泪][流泪][流泪][流泪][流泪][流泪]。&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;一生很短，要好好珍惜眼前人！[快哭了]〜〜,1
./data/images/8e7332d3jw1e4e9wpxqlej20q40iiwhq.jpg,雅安总人口153万， 三星苹果富士康三家共捐款加起来是1亿6000万， 平均分给每个人是105万左右。 现在还在缺物资，缺钱， 各地方各组织各学校还在圈钱。 钱去哪了我们不知道，真的不知道该说啥 。 再加上加多宝集团的一个亿。 还有香港一个亿。我只想问。钱呢。 给老百姓们的钱呢?？,1
./data/images/a7caf992jw1e0iniex202j.jpg,最近出现新骗子，让单独带孩子的家长帮忙照相，当家长拿着相机拍照的时候就会出现眩晕。然后孩子就被抱走了。沈阳出现两起，深圳也有妈妈上当。各位爸爸和妈妈们注意下…… 顶起让更多人看到！（糗百网友）,1
./data/images/a5a34875jw1e7de21ri8dj20hs0qo0yf.jpg,太恐怖了！[吃榴蓮之後，饮可口可乐，毒過眼鏡蛇] 又一游客--客死泰國异乡... 一位中国游客在泰国旅游的时候，吃了很多榴莲之后又喝了可乐，致咖啡因中毒血压飙升，结果引发心脏病猝死，年仅28岁，泰国有明确规定，食用大量榴莲后，8小时之内是不能饮可口可乐的！ 我在:2东环路,1
./data/images/6d8450b9jw1e0lc9tl1m5j.jpg,爱心传递，让我们一起见证微博的力量 请帮忙转一下：一个重庆打工者，22岁，叫骆婕，不知道在什么地方，请他速回重庆万州，直接到三峡中心医院。家中失火，父母双亡，弟弟伤势很严重，想见她最后一面。舅舅：18716501803——爱心接力。这个不转对不起自己的良心 （重庆市万州区柱山镇党委罗于平托 ),1
./data/images/3e03f049jw1eq90d1dr86j20ml0e3dhb.jpg,让仇和名扬天下的就是这张掀起全国暴力拆迁的著名照片： 一队浩浩荡荡人马在滚滚尘土中奔赴暴力拆迁现场，中间穿皮夹克敞着怀大步流星的宿迁市委(县级市)书记仇和，一边是提着警棍夹着判决书的，另一边是扛着摄像机的，后面是庞大的推土机和各种拆迁机器。准备在对拆迁户施行专政后再实行舆论讨伐。,1
./data/images/a03ccce5jw1ehb1axl6wcj20g40c3dgt.jpg,️谁有兴趣领养狗，免费。有罗威，金毛，德牧，土狗，番狗，在七台河马场有个杀狗场，被捣毁。有几百只狗，无人领养就要安乐死，养的打这个电话就可以15804650385，6月15日截止，是免费领养，如领养不了，就麻烦转发一下，救可怜的狗！您的复制粘贴可以拯救无数狗狗生命，请为人类的好朋友，献爱心！,1
./data/images/5a8cab04jw1etilafpyxzj20f00qo75r.jpg,帮转：转发&nbsp;&nbsp;寻人启事 13836689002。有线索酬金100万 帮忙扩散，今天上午一个2多岁小男孩在广州阳光小区附近被人拐走了，小男孩能说出他的名字……王鹤从监控上看是被一个四十多岁男人抱走了现大人都急疯了 '@陈士渠,1
./data/images/0062XubVjw1er8e43bvh3j30dm0o775x.jpg,急找孩子，求帮忙&nbsp;&nbsp;&nbsp;寻人启事 13940292999。有线索酬金10万 帮忙扩散，今天上午一个三岁多小女孩在乾县锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人抱走了现大人都急疯了 有知情者请告之 万分感谢 看到信息的兄弟姐妹留意一下 联系人宁继春13940292999,1
./data/images/736f0c7ejw1exhxtg31a2j207k0dct9r.jpg,安徽太和县惨案，当地政府很牛逼啊 O秒拍视频 .,1
./data/images/4a71134djw1dwmjjh2d1uj.jpg,【苍井空因钓鱼岛问题退出微博 称永远支持日本】 - 据日媒报道，苍井空因中日钓鱼岛问题气愤宣布退出中文微博!小编想说的是，你真的可以回去了，中国人民也是有底线的。 --从长江网分享&nbsp;&nbsp;O网页链接&nbsp;&nbsp;（分享自 @长江网官方微博）,1
./data/images/0065zAhijw1etjlhd49k3j30hs0hsmy9.jpg,110已证实不是假的！大家注意！紧急通知：家里有孩子的 大人都看好了，江苏来了1000多外地人 专偷小孩抢小孩的 苏州已丢20多个，已解剖7个拿走器官！学校也给家长开会呢，说凡是街上转悠，跟到家门口楼下就走了，面包车，收粮食的车，收旧家电的，人带黑口罩，穿黑裤子，有问路的千万别停下，不要理会,1
./data/images/6fa1120djw1es2itg5ftnj20hs0hs75h.jpg,请5月13号别进影院一起让《贞子》票房为零！《金陵十三钗》在日本票房为零。日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，谁的群多，转一下，日本人说中国人是垃圾，不团结，今天腾讯和日本人打赌，如果在两周内转发超过两百万个群的话，日本人就是垃圾。爱国转发。,1
./data/images/0065BnA0jw1euztxop90jj30ba0dw758.jpg,现在得白血病的小孩越来越多，妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转！！ ..&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;..,1
./data/images/af40bebcjw1eog5kvrnwpj20m80d7abh.jpg,恐怖！妇幼保健院提示您：请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友。刚看了新闻：旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、多美滋、雅培、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回，为了下一代健康，这个一定要转！癌症已经不是老年病啦！,1
./data/images/a093a169gw1dzkb57stefj.jpg,"她叫林桂芳6岁四川藏区人,她父母在外打工出一场意外车祸不辛遇难留下家里80多岁老奶奶和3岁弟弟.冬天到了可怜的孩子家里一件厚衣服都没有。希望能帮到她.如果你家里有不要的衣服鞋子新旧不限。地址：四川省甘孜藏族石渠县西区长沙贡马乡小学. 邮编627350 校长:达洼15884044467如果没有合适衣服可以邮寄",1
./data/images/b4d48669jw1ertpwkbgtmj205006hwei.jpg,帮转：妇幼保健院提示您，请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料，告诉家里有小孩的朋友，旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下！！！&nbsp;&nbsp;&nbsp;没有孩子的也请友情转转！！,1
./data/images/ad761a50jw1erx8kiptv0j207s07swfl.jpg,"妇幼保健院提示:请不要给宝宝喝爽歪歪和有添加剂的牛奶饮料,告诉家里有小孩的朋友,旺仔牛奶、可口可乐、爽歪歪、娃哈哈AD钙奶、未来星、QQ星、美汁源果粒奶优菠萝味的。都含有肉毒杆菌。现在紧急召回。有孩子的都转下!!! 没有孩子的也请帮忙转转 O网页链接",1
./data/images/652f5916gw1elgi3vev9fj20fa0bhdgs.jpg,【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）,1
./data/images/652f5916gw1elgi3yf3hzj20sg0lcjwt.jpg,【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）,1
./data/images/652f5916gw1elgi3w5cntj20fa0bgdi7.jpg,【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）,1
./data/images/652f5916gw1elgi3z18vhj20dw0afq55.jpg,【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）,1
./data/images/652f5916gw1elgi3zdsqbj20dw0afab3.jpg,【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）,1
./data/images/652f5916gw1elgi3zspv8j20go0cmtav.jpg,【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）,1
./data/images/652f5916gw1elgi3x0zuij20fa0adjst.jpg,【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）,1
./data/images/652f5916gw1elgi42b06oj20p00k4gq0.jpg,【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）,1
./data/images/652f5916gw1elgi3xeadmj20fa0bht9j.jpg,【太残忍！骆驼被砍四肢当街行乞】网友17日爆料，广东佛山街头出现了牵着骆驼乞讨的乞丐。图片上的骆驼四肢从膝盖处被截肢，只能趴在地上。据媒体报道，今年以来我国广州、深圳、温州、绍兴、厦门、福州、九江、合肥等地均出现了牵骆驼乞讨的状况。By观察者网O网曝多地出现骆驼乞讨 骆驼四肢被砍（图集）,1
./data/images/a5384a49jw1ebfrrlo94tj20f00qot9w.jpg,太好了，卖狗肉违法了， 国家食品药品监督局11月1日开始集中受理狗肉馆举报，举报电话：12331 ．大家扩散出去啊！爱狗狗爱动物！养狗的爱狗的请果断转发，请爱护关心帮助伴侣动物 我在这里:2西宁·海北小区(南京路),1
./data/images/8e5b4d83jw1erbcu5czqjj20hs0vk0wl.jpg,急找孩子，求转，求帮忙&nbsp;&nbsp;有线索酬金10万今天上午一个三岁多小女孩在锦绣花园小区附近被人拐走了，小女孩能说出她爸爸的手机号码 从监控上看是被一个四十多岁男人、联系人宁继春13940292999@宁波同城会 @当时我就震惊了 @头条新闻 2宁波·东钱湖,1
